"X","participantID_anonymous","reward","assignmentid","assignmentaccepttime","assignmentsubmittime","response","confidence","trivialArgument","argtype","qnumber","property","p1animal","p2animal","cows","chimps","gorillas","mice","squirrels","elephants","seals","rhinos","dolphins","horses","mammals","animals","modal","rt","premisecode","language"
4279,"participant 382","$0.50","2KSRYNJ92NJKTS7058KUMYW3VLV6B2","Thu Jan 05 17:45:05 PST 2012","Thu Jan 05 17:50:24 PST 2012","accept",4,"true","identity",19,"require vitamin K for their livers to function","gorillas","horses",0,0,1,0,0,0,0,0,0,1,0,0,"none",7663,"pc001000000100","English"
4280,"participant 382","$0.50","2KSRYNJ92NJKTS7058KUMYW3VLV6B2","Thu Jan 05 17:45:05 PST 2012","Thu Jan 05 17:50:24 PST 2012","accept",4,"false","contingent",20,"have iron sulfate in their blood","elephants","seals",0,0,0,0,0,1,1,0,0,0,0,0,"probable",14439,"pc000001100000","English"
4281,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",4,"false","contingent",0,"use seratonin as a neurotransmitter","cows","mice",1,0,0,1,0,0,0,0,0,0,0,0,"certain",16363,"pc100100000000","English"
4282,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","accept",4,"true","inclusion",1,"have a tympanic membrane in their inner ears","animals","gorillas",0,0,1,0,0,0,0,0,0,0,0,1,"probable",10013,"pc001000000001","English"
4283,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",2,"require trace amounts of magnesium for reproduction","elephants","squirrels",0,0,0,0,1,1,0,0,0,0,0,0,"none",7519,"pc000011000000","English"
4284,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","accept",5,"true","identity",3,"use enzyme B-32 to digest food","horses","chimps",0,1,0,0,0,0,0,0,0,1,0,0,"plausible",7851,"pc010000000100","English"
4285,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",4,"false","contingent",4,"secrete uric acid crystals","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"possible",15825,"pc000000101000","English"
4286,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",5,"use acetylcholine as a neurotransmitter","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"necessary",4508,"pc000000101000","English"
4287,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",6,"have seasmoid bones","mice","rhinos",0,0,0,1,0,0,0,1,0,0,0,0,"likely",6502,"pc000100010000","English"
4288,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",7,"use adipose tissue to synthesize triacylglycerols","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"necessary",8447,"pc001010000000","English"
4289,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",8,"require biotin for hemoglobin synthesis","elephants","chimps",0,1,0,0,0,1,0,0,0,0,0,0,"plausible",8040,"pc010001000000","English"
4290,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",9,"have a blood PH of 7.9","squirrels","dolphins",0,0,0,0,1,0,0,0,1,0,0,0,"likely",4173,"pc000010001000","English"
4291,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",10,"require oxydilic acid for good digestion","cows","seals",1,0,0,0,0,0,1,0,0,0,0,0,"none",6387,"pc100000100000","English"
4292,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","accept",5,"true","identity",11,"have a high potassium concentration in their blood","horses","chimps",0,1,0,0,0,0,0,0,0,1,0,0,"probable",6200,"pc010000000100","English"
4293,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",12,"require vitamin K for their livers to function","mice","rhinos",0,0,0,1,0,0,0,1,0,0,0,0,"possible",4869,"pc000100010000","English"
4294,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",13,"use norephinephrine as a regulator of sexual drive","elephants","gorillas",0,0,1,0,0,1,0,0,0,0,0,0,"certain",8301,"pc001001000000","English"
4295,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",14,"have blood salinity which declines from infancy to maturity","squirrels","cows",1,0,0,0,1,0,0,0,0,0,0,0,"none",5490,"pc100010000000","English"
4296,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",15,"have iron sulfate in their blood","gorillas","mice",0,0,1,1,0,0,0,0,0,0,0,0,"necessary",3707,"pc001100000000","English"
4297,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",16,"become disoriented and motionless when exposed to high ozone levels","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"likely",5681,"pc000000101000","English"
4298,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","accept",2,"true","inclusion",17,"have an ulnar artery","mammals","chimps",0,1,0,0,0,0,0,0,0,0,1,0,"possible",6772,"pc010000000010","English"
4299,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","reject",3,"false","contingent",19,"have enzyme X132 in their bloodstreams","cows","squirrels",1,0,0,0,1,0,0,0,0,0,0,0,"plausible",5165,"pc100010000000","English"
4300,"participant 28","$0.50","224M6IAA2SEI1MWPJDHKPA4JXKEMMH","Thu Jan 05 17:54:36 PST 2012","Thu Jan 05 17:57:38 PST 2012","accept",3,"false","contingent",20,"continuously shed their outer keratin layer","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"certain",12690,"pc010100000000","English"
4301,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",5,"true","identity",0,"require biotin for hemoglobin synthesis","horses","elephants",0,0,0,0,0,1,0,0,0,1,0,0,"certain",58396,"pc000001000100","English"
4302,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","reject",3,"false","contingent",1,"continuously shed their outer keratin layer","chimps","seals",0,1,0,0,0,0,1,0,0,0,0,0,"none",14458,"pc010000100000","English"
4303,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",2,"use norephinephrine as a regulator of sexual drive","squirrels","cows",1,0,0,0,1,0,0,0,0,0,0,0,"likely",22412,"pc100010000000","English"
4304,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",5,"true","inclusion",3,"use adipose tissue to synthesize triacylglycerols","animals","mice",0,0,0,1,0,0,0,0,0,0,0,1,"possible",9515,"pc000100000001","English"
4305,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",4,"have a blood PH of 7.9","dolphins","gorillas",0,0,1,0,0,0,0,0,1,0,0,0,"plausible",7345,"pc001000001000","English"
4306,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",5,"have enzyme X132 in their bloodstreams","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"probable",9385,"pc001001000000","English"
4307,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",6,"use seratonin as a neurotransmitter","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"necessary",20280,"pc000000110000","English"
4308,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",7,"have iron sulfate in their blood","squirrels","dolphins",0,0,0,0,1,0,0,0,1,0,0,0,"likely",21129,"pc000010001000","English"
4309,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",8,"require trace amounts of magnesium for reproduction","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"necessary",7056,"pc010100000000","English"
4310,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",9,"secrete uric acid crystals","chimps","dolphins",0,1,0,0,0,0,0,0,1,0,0,0,"none",7124,"pc010000001000","English"
4311,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",5,"true","identity",10,"have a right aortic arch","horses","squirrels",0,0,0,0,1,0,0,0,0,1,0,0,"certain",9811,"pc000010000100","English"
4312,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",11,"have an ulnar artery","gorillas","seals",0,0,1,0,0,0,1,0,0,0,0,0,"plausible",6878,"pc001000100000","English"
4313,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",12,"use enzyme B-32 to digest food","elephants","mice",0,0,0,1,0,1,0,0,0,0,0,0,"probable",6079,"pc000101000000","English"
4314,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",4,"false","contingent",13,"have a tympanic membrane in their inner ears","rhinos","cows",1,0,0,0,0,0,0,1,0,0,0,0,"possible",7836,"pc100000010000","English"
4315,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",4,"false","contingent",14,"have a high potassium concentration in their blood","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"probable",11149,"pc110000000000","English"
4316,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"true","inclusion",15,"have blood salinity which declines from infancy to maturity","rhinos","animals",0,0,0,0,0,0,0,1,0,0,0,1,"certain",7398,"pc000000010001","English"
4317,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",16,"use acetylcholine as a neurotransmitter","dolphins","squirrels",0,0,0,0,1,0,0,0,1,0,0,0,"necessary",10141,"pc000010001000","English"
4318,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",17,"become disoriented and motionless when exposed to high ozone levels","seals","gorillas",0,0,1,0,0,0,1,0,0,0,0,0,"likely",14974,"pc001000100000","English"
4319,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",3,"false","contingent",19,"require vitamin K for their livers to function","chimps","rhinos",0,1,0,0,0,0,0,1,0,0,0,0,"plausible",8819,"pc010000010000","English"
4320,"participant 235","$0.50","26R9RNDWIOV1ZZUCM2KGZ13ZSRUGV0","Thu Jan 05 22:08:58 PST 2012","Thu Jan 05 22:14:21 PST 2012","accept",5,"true","inclusion",20,"require oxydilic acid for good digestion","squirrels","animals",0,0,0,0,1,0,0,0,0,0,0,1,"none",5275,"pc000010000001","English"
4321,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",3,"false","contingent",0,"have a high potassium concentration in their blood","dolphins","elephants",0,0,0,0,0,1,0,0,1,0,0,0,"probable",24447,"pc000001001000","French"
4322,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",4,"false","contingent",1,"continuously shed their outer keratin layer","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"plausible",13002,"pc010100000000","French"
4323,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",2,"true","identity",2,"require trace amounts of magnesium for reproduction","rhinos","horses",0,0,0,0,0,0,0,1,0,1,0,0,"necessary",13472,"pc000000010100","French"
4324,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",3,"false","contingent",3,"use seratonin as a neurotransmitter","cows","gorillas",1,0,1,0,0,0,0,0,0,0,0,0,"likely",10362,"pc101000000000","French"
4325,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","reject",3,"false","contingent",4,"use norephinephrine as a regulator of sexual drive","seals","squirrels",0,0,0,0,1,0,1,0,0,0,0,0,"possible",14260,"pc000010100000","French"
4326,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","reject",4,"true","inclusion",5,"use acetylcholine as a neurotransmitter","seals","mammals",0,0,0,0,0,0,1,0,0,0,1,0,"certain",13144,"pc000000100010","French"
4327,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",3,"false","contingent",6,"have an ulnar artery","gorillas","cows",1,0,1,0,0,0,0,0,0,0,0,0,"none",11987,"pc101000000000","French"
4328,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",3,"false","contingent",7,"have blood salinity which declines from infancy to maturity","rhinos","elephants",0,0,0,0,0,1,0,1,0,0,0,0,"possible",14281,"pc000001010000","French"
4329,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","reject",3,"false","contingent",8,"secrete uric acid crystals","dolphins","squirrels",0,0,0,0,1,0,0,0,1,0,0,0,"probable",15320,"pc000010001000","French"
4330,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","reject",3,"false","contingent",9,"have enzyme X132 in their bloodstreams","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"certain",13276,"pc010100000000","French"
4331,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",3,"false","contingent",10,"use adipose tissue to synthesize triacylglycerols","chimps","elephants",0,1,0,0,0,1,0,0,0,0,0,0,"plausible",13698,"pc010001000000","French"
4332,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","reject",3,"false","contingent",11,"require oxydilic acid for good digestion","squirrels","seals",0,0,0,0,1,0,1,0,0,0,0,0,"necessary",17193,"pc000010100000","French"
4333,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",4,"true","identity",12,"require vitamin K for their livers to function","horses","rhinos",0,0,0,0,0,0,0,1,0,1,0,0,"likely",10333,"pc000000010100","French"
4334,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","reject",4,"false","contingent",13,"have a tympanic membrane in their inner ears","dolphins","mice",0,0,0,1,0,0,0,0,1,0,0,0,"none",11596,"pc000100001000","French"
4335,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","reject",3,"true","inclusion",14,"have seasmoid bones","cows","mammals",1,0,0,0,0,0,0,0,0,0,1,0,"plausible",13654,"pc100000000010","French"
4336,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",3,"false","contingent",15,"use enzyme B-32 to digest food","mice","elephants",0,0,0,1,0,1,0,0,0,0,0,0,"likely",16674,"pc000101000000","French"
4337,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","reject",3,"false","contingent",16,"require biotin for hemoglobin synthesis","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"none",21714,"pc001010000000","French"
4338,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",4,"false","contingent",17,"become disoriented and motionless when exposed to high ozone levels","cows","dolphins",1,0,0,0,0,0,0,0,1,0,0,0,"certain",11705,"pc100000001000","French"
4339,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",4,"false","contingent",19,"have a blood PH of 7.9","cows","squirrels",1,0,0,0,1,0,0,0,0,0,0,0,"probable",12349,"pc100010000000","French"
4340,"participant 279","$0.50","2TAA0RYNJ92NQCOPO0DJYUHZBU194P","Thu Jan 05 21:55:20 PST 2012","Thu Jan 05 22:01:28 PST 2012","accept",2,"false","contingent",20,"have iron sulfate in their blood","elephants","chimps",0,1,0,0,0,1,0,0,0,0,0,0,"possible",15835,"pc010001000000","French"
4341,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",5,"true","identity",0,"have a right aortic arch","seals","horses",0,0,0,0,0,0,1,0,0,1,0,0,"likely",12055,"pc000000100100","English"
4342,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",5,"false","contingent",1,"use acetylcholine as a neurotransmitter","cows","dolphins",1,0,0,0,0,0,0,0,1,0,0,0,"none",9557,"pc100000001000","English"
4343,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",5,"false","contingent",2,"use norephinephrine as a regulator of sexual drive","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"probable",14503,"pc001001000000","English"
4344,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",5,"false","contingent",3,"use enzyme B-32 to digest food","mice","squirrels",0,0,0,1,1,0,0,0,0,0,0,0,"possible",13091,"pc000110000000","English"
4345,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",5,"false","contingent",4,"have iron sulfate in their blood","rhinos","chimps",0,1,0,0,0,0,0,1,0,0,0,0,"necessary",13913,"pc010000010000","English"
4346,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",5,"false","contingent",5,"require vitamin K for their livers to function","dolphins","chimps",0,1,0,0,0,0,0,0,1,0,0,0,"certain",14927,"pc010000001000","English"
4347,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",3,"false","contingent",6,"continuously shed their outer keratin layer","seals","gorillas",0,0,1,0,0,0,1,0,0,0,0,0,"plausible",9985,"pc001000100000","English"
4348,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",4,"false","contingent",7,"use seratonin as a neurotransmitter","elephants","squirrels",0,0,0,0,1,1,0,0,0,0,0,0,"plausible",5976,"pc000011000000","English"
4349,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",1,"false","contingent",8,"have a high potassium concentration in their blood","rhinos","mice",0,0,0,1,0,0,0,1,0,0,0,0,"possible",3303,"pc000100010000","English"
4350,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",4,"true","inclusion",9,"have blood salinity which declines from infancy to maturity","mammals","elephants",0,0,0,0,0,1,0,0,0,0,1,0,"probable",5494,"pc000001000010","English"
4351,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",3,"false","contingent",10,"have a tympanic membrane in their inner ears","squirrels","seals",0,0,0,0,1,0,1,0,0,0,0,0,"necessary",5034,"pc000010100000","English"
4352,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",1,"false","contingent",11,"use adipose tissue to synthesize triacylglycerols","mice","rhinos",0,0,0,1,0,0,0,1,0,0,0,0,"likely",6296,"pc000100010000","English"
4353,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",3,"false","contingent",12,"have seasmoid bones","chimps","dolphins",0,1,0,0,0,0,0,0,1,0,0,0,"none",10851,"pc010000001000","English"
4354,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",2,"true","identity",13,"have a blood PH of 7.9","horses","gorillas",0,0,1,0,0,0,0,0,0,1,0,0,"certain",4798,"pc001000000100","English"
4355,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",4,"false","contingent",14,"require trace amounts of magnesium for reproduction","gorillas","rhinos",0,0,1,0,0,0,0,1,0,0,0,0,"possible",3520,"pc001000010000","English"
4356,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",4,"false","contingent",15,"require biotin for hemoglobin synthesis","chimps","squirrels",0,1,0,0,1,0,0,0,0,0,0,0,"plausible",4754,"pc010010000000","English"
4357,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",3,"false","contingent",16,"have an ulnar artery","mice","cows",1,0,0,1,0,0,0,0,0,0,0,0,"probable",3310,"pc100100000000","English"
4358,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","reject",3,"true","inclusion",17,"become disoriented and motionless when exposed to high ozone levels","seals","animals",0,0,0,0,0,0,1,0,0,0,0,1,"necessary",3362,"pc000000100001","English"
4359,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",4,"false","contingent",19,"require oxydilic acid for good digestion","mice","cows",1,0,0,1,0,0,0,0,0,0,0,0,"likely",3756,"pc100100000000","English"
4360,"participant 398","$0.50","2MOYB49F9SSSOP3Q2DESY5H6U04RV6","Thu Jan 05 21:48:47 PST 2012","Thu Jan 05 21:52:26 PST 2012","accept",1,"false","contingent",20,"have enzyme X132 in their bloodstreams","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"none",4338,"pc011000000000","English"
4361,"participant 11","$0.50","244F806UFBNFZNIJ44U9ASW72B91FP","Fri Jan 06 20:53:01 PST 2012","Fri Jan 06 20:56:46 PST 2012","accept",4,"false","contingent",0,"become disoriented and motionless when exposed to high ozone levels","elephants","mice",0,0,0,1,0,1,0,0,0,0,0,0,"likely",32718,"pc000101000000","English"
